step,x,y,v,delta,cross_err
2581,-72.060709,45.586580,15.0000,0.034001,0.143693
2582,-71.734442,44.911265,15.0000,0.033971,0.143567
2583,-71.401809,44.239063,15.0000,0.033946,0.143483
2584,-71.062845,43.570031,15.0000,0.033925,0.143436
2585,-70.717586,42.904227,15.0000,0.033906,0.143419
2586,-70.366065,42.241707,15.0000,0.033890,0.143430
2587,-70.008318,41.582528,15.0000,0.033877,0.143462
2588,-69.644378,40.926747,15.0000,0.033866,0.143515
2589,-69.274282,40.274421,15.0000,0.033856,0.143584
2590,-68.898063,39.625608,15.0000,0.033847,0.143667
2591,-68.515757,38.980362,15.0000,0.033840,0.143762
2592,-68.127399,38.338741,15.0000,0.033834,0.143867
2593,-67.733024,37.700800,15.0000,0.033829,0.143982
2594,-67.332669,37.066595,15.0000,0.033825,0.144104
2595,-66.926370,36.436181,15.0000,0.033821,0.144233
2596,-66.514164,35.809614,15.0000,0.031491,0.144350
2597,-66.096087,35.186949,15.0000,0.034360,0.144487
2598,-65.672578,34.567966,15.0000,0.034052,0.144144
2599,-65.243178,33.953055,15.0000,0.034035,0.143918
2600,-64.807978,33.342235,15.0000,0.033999,0.143745
2601,-64.367021,32.735558,15.0000,0.033970,0.143621
2602,-63.920352,32.133074,15.0000,0.033945,0.143539
2603,-63.468016,31.534834,15.0000,0.033923,0.143494
2604,-63.010057,30.940886,15.0000,0.033905,0.143479
2605,-62.546519,30.351283,15.0000,0.033890,0.143490
2606,-62.077447,29.766072,15.0000,0.033876,0.143524
2607,-61.602884,29.185305,15.0000,0.033865,0.143578
2608,-61.122876,28.609031,15.0000,0.033855,0.143647
2609,-60.637465,28.037300,15.0000,0.033847,0.143731
2610,-60.146698,27.470160,15.0000,0.033840,0.143827
2611,-59.650618,26.907661,15.0000,0.033834,0.143933
2612,-59.149270,26.349853,15.0000,0.033829,0.144048
2613,-58.642701,25.796782,15.0000,0.033824,0.144170
2614,-58.130954,25.248498,15.0000,0.031494,0.144283
2615,-57.614077,24.705048,15.0000,0.034363,0.144416
2616,-57.092464,24.166142,15.0000,0.034055,0.144069
2617,-56.565728,23.632241,15.0000,0.034037,0.143839
2618,-56.033964,23.103349,15.0000,0.034001,0.143663
2619,-55.497221,22.579510,15.0000,0.033971,0.143537
2620,-54.955553,22.060766,15.0000,0.033946,0.143454
2621,-54.409012,21.547158,15.0000,0.033925,0.143406
2622,-53.857650,21.038729,15.0000,0.033906,0.143390
2623,-53.301521,20.535520,15.0000,0.033890,0.143400
2624,-52.740674,20.037573,15.0000,0.033877,0.143433
2625,-52.175163,19.544929,15.0000,0.033866,0.143485
2626,-51.605040,19.057632,15.0000,0.033856,0.143554
2627,-51.030356,18.575720,15.0000,0.033847,0.143637
2628,-50.451163,18.099237,15.0000,0.033840,0.143732
2629,-49.867515,17.628223,15.0000,0.033834,0.143838
2630,-49.279463,17.162717,15.0000,0.033829,0.143952
2631,-48.687061,16.702761,15.0000,0.033825,0.144074
2632,-48.090361,16.248395,15.0000,0.033821,0.144203
2633,-47.489417,15.799656,15.0000,0.031491,0.144321
2634,-46.884282,15.356586,15.0000,0.034360,0.144458
2635,-46.275293,14.918827,15.0000,0.034052,0.144115
2636,-45.662152,14.486903,15.0000,0.034035,0.143888
2637,-45.044952,14.060800,15.0000,0.033999,0.143715
2638,-44.423749,13.640554,15.0000,0.033970,0.143592
2639,-43.798603,13.226195,15.0000,0.033945,0.143510
2640,-43.169574,12.817756,15.0000,0.033923,0.143465
2641,-42.536721,12.415269,15.0000,0.033905,0.143450
2642,-41.900101,12.018765,15.0000,0.033890,0.143461
2643,-41.259774,11.628276,15.0000,0.033876,0.143495
2644,-40.615798,11.243835,15.0000,0.033865,0.143548
2645,-39.968231,10.865474,15.0000,0.033855,0.143618
2646,-39.317133,10.493222,15.0000,0.033847,0.143702
2647,-38.662561,10.127113,15.0000,0.033840,0.143798
2648,-38.004575,9.767177,15.0000,0.033834,0.143904
2649,-37.343234,9.413443,15.0000,0.033829,0.144019
2650,-36.678596,9.065943,15.0000,0.033824,0.144141
2651,-36.010720,8.724706,15.0000,0.033821,0.144270
2652,-35.339667,8.389762,15.0000,0.031491,0.144387
2653,-34.665496,8.061139,15.0000,0.034360,0.144525
2654,-33.988475,7.738428,15.0000,0.034052,0.144182
2655,-33.308403,7.422196,15.0000,0.034035,0.143956
2656,-32.625370,7.112414,15.0000,0.033999,0.143783
2657,-31.939437,6.809105,15.0000,0.033970,0.143659
2658,-31.250669,6.512290,15.0000,0.033945,0.143578
2659,-30.559131,6.221990,15.0000,0.033923,0.143532
2660,-29.864884,5.938226,15.0000,0.033905,0.143517
2661,-29.167994,5.661018,15.0000,0.033890,0.143529
2662,-28.468523,5.390389,15.0000,0.033876,0.143563
2663,-27.766534,5.126360,15.0000,0.033865,0.143616
2664,-27.062091,4.868950,15.0000,0.033855,0.143686
2665,-26.355256,4.618180,15.0000,0.033847,0.143770
2666,-25.646094,4.374072,15.0000,0.033840,0.143865
2667,-24.934668,4.136644,15.0000,0.033834,0.143972
2668,-24.221040,3.905916,15.0000,0.033829,0.144087
2669,-23.505274,3.681908,15.0000,0.033825,0.144209
2670,-22.787434,3.464639,15.0000,0.031494,0.144322
2671,-22.067584,3.254126,15.0000,0.034363,0.144455
2672,-21.345919,3.049920,15.0000,0.034055,0.144107
2673,-20.622337,2.852616,15.0000,0.034037,0.143878
2674,-19.896921,2.662167,15.0000,0.034001,0.143702
2675,-19.169735,2.478588,15.0000,0.033971,0.143576
2676,-18.440848,2.301888,15.0000,0.033946,0.143492
2677,-17.710324,2.132076,15.0000,0.033925,0.143445
2678,-16.978232,1.969163,15.0000,0.033906,0.143429
2679,-16.244636,1.813159,15.0000,0.033890,0.143439
2680,-15.509603,1.664073,15.0000,0.033877,0.143472
2681,-14.773199,1.521916,15.0000,0.033866,0.143524
2682,-14.035489,1.386698,15.0000,0.033856,0.143593
2683,-13.296539,1.258427,15.0000,0.033847,0.143676
2684,-12.556415,1.137115,15.0000,0.033840,0.143771
2685,-11.815183,1.022769,15.0000,0.033834,0.143876
2686,-11.072909,0.915399,15.0000,0.033829,0.143991
2687,-10.329658,0.815011,15.0000,0.033825,0.144113
2688,-9.585495,0.721616,15.0000,0.033821,0.144242
2689,-8.840488,0.635219,15.0000,0.031491,0.144359
2690,-8.094702,0.555827,15.0000,0.034360,0.144496
2691,-7.348250,0.482964,15.0000,0.034052,0.144153
2692,-6.601136,0.417232,15.0000,0.034035,0.143927
2693,-5.853433,0.358573,15.0000,0.033999,0.143753
2694,-5.105210,0.306987,15.0000,-0.002990,0.143630
2695,-4.356532,0.262473,15.0000,0.000188,0.143548
2696,-3.607891,0.217337,15.0000,-0.000005,0.135801
2697,-2.859248,0.172240,15.0000,-0.000000,0.121050
2698,-2.110605,0.127142,15.0000,-0.000000,0.099262
2699,-1.361962,0.082044,15.0000,-0.000000,0.070442
2700,-0.613320,0.036946,15.0000,-0.000000,0.034598
2701,0.135323,-0.008152,15.0000,0.100000,-0.008260
2702,0.883966,-0.053250,15.0000,0.200000,-0.058121
2703,1.633575,-0.077468,15.0000,0.215310,-0.094132
2704,2.383359,-0.059461,15.0000,0.115310,-0.094932
2705,3.130666,0.004035,15.0000,0.015310,-0.057204
2706,3.875544,0.091537,15.0000,-0.084690,-0.002391
2707,4.620044,0.182205,15.0000,-0.046758,0.048608
2708,5.366474,0.255294,15.0000,0.031355,0.074929
2709,6.113791,0.318676,15.0000,0.027323,0.084473
2710,6.860527,0.388565,15.0000,0.028654,0.093513
2711,7.606712,0.464122,15.0000,0.029356,0.101207
2712,8.352271,0.545617,15.0000,0.029996,0.107833
2713,9.097141,0.633191,15.0000,0.030541,0.113536
2714,9.841255,0.726969,15.0000,0.028860,0.118450
2715,10.584546,0.827059,15.0000,0.029697,0.122670
2716,11.327011,0.933106,15.0000,0.032444,0.125877
2717,12.068575,1.045276,15.0000,0.032450,0.128231
2718,12.809099,1.164127,15.0000,0.032663,0.130303
2719,13.548520,1.289650,15.0000,0.032827,0.132096
2720,14.286772,1.421879,15.0000,0.032968,0.133653
2721,15.023786,1.560836,15.0000,0.033089,0.135008
2722,15.759497,1.706540,15.0000,0.033192,0.136191
2723,16.493837,1.859001,15.0000,0.033280,0.137227
2724,17.226740,2.018230,15.0000,0.033355,0.138138
2725,17.958139,2.184229,15.0000,0.033419,0.138940
2726,18.687968,2.357000,15.0000,0.033474,0.139651
2727,19.416161,2.536541,15.0000,0.033521,0.140283
2728,20.142652,2.722847,15.0000,0.033561,0.140848
2729,20.867377,2.915913,15.0000,0.033595,0.141356
2730,21.590269,3.115729,15.0000,0.033625,0.141815
2731,22.311265,3.322285,15.0000,0.033650,0.142231
2732,23.030299,3.535568,15.0000,0.033671,0.142612
2733,23.747308,3.755566,15.0000,0.033690,0.142962
2734,24.462226,3.982262,15.0000,0.031386,0.143268
2735,25.174991,4.215642,15.0000,0.034262,0.143568
2736,25.885694,4.455229,15.0000,0.033969,0.143365
2737,26.594083,4.701571,15.0000,0.033964,0.143258
2738,27.300116,4.954589,15.0000,0.033938,0.143188
2739,28.003729,5.214259,15.0000,0.033918,0.143152
2740,28.704862,5.480554,15.0000,0.033900,0.143145
2741,29.403454,5.753444,15.0000,0.033885,0.143164
2742,30.099444,6.032904,15.0000,0.033873,0.143204
2743,30.792772,6.318904,15.0000,0.033862,0.143262
2744,31.483377,6.611418,15.0000,0.033853,0.143336
2745,32.171199,6.910417,15.0000,0.033845,0.143424
2746,32.856179,7.215873,15.0000,0.033838,0.143523
2747,33.538255,7.527758,15.0000,0.033832,0.143631
2748,34.217368,7.846042,15.0000,0.033827,0.143749
2749,34.893459,8.170697,15.0000,0.033823,0.143873
2750,35.566469,8.501693,15.0000,0.033820,0.144004
2751,36.236338,8.839000,15.0000,0.033817,0.144140
2752,36.903007,9.182587,15.0000,0.031488,0.144264
2753,37.566418,9.532423,15.0000,0.034357,0.144407
2754,38.226743,9.888051,15.0000,0.034049,0.144068
2755,38.883643,10.249966,15.0000,0.034033,0.143846
2756,39.537089,10.618081,15.0000,0.033997,0.143676
2757,40.187024,10.992359,15.0000,0.033968,0.143555
2758,40.833394,11.372761,15.0000,0.033943,0.143476
2759,41.476145,11.759246,15.0000,0.033922,0.143433
2760,42.115223,12.151777,15.0000,0.033904,0.143420
2761,42.750571,12.550315,15.0000,0.033889,0.143433
2762,43.382137,12.954821,15.0000,0.033876,0.143468
2763,44.009865,13.365256,15.0000,0.033864,0.143522
2764,44.633702,13.781582,15.0000,0.033855,0.143593
2765,45.253594,14.203760,15.0000,0.033847,0.143677
2766,45.869486,14.631751,15.0000,0.033840,0.143774
2767,46.481326,15.065516,15.0000,0.033834,0.143881
2768,47.089060,15.505015,15.0000,0.033829,0.143996
2769,47.692635,15.950208,15.0000,0.033824,0.144119
2770,48.291999,16.401055,15.0000,0.033821,0.144248
2771,48.887098,16.857516,15.0000,0.031491,0.144366
2772,49.477882,17.319550,15.0000,0.034360,0.144504
2773,50.064600,17.786735,15.0000,0.034052,0.144161
2774,50.646830,18.259501,15.0000,0.034035,0.143935
2775,51.224561,18.737756,15.0000,0.033999,0.143762
2776,51.797743,19.221452,15.0000,0.033970,0.143639
2777,52.366329,19.710543,15.0000,0.033945,0.143558
2778,52.930273,20.204979,15.0000,0.033923,0.143512
2779,53.489529,20.704712,15.0000,0.033905,0.143498
2780,54.044049,21.209695,15.0000,0.033890,0.143509
2781,54.593786,21.719880,15.0000,0.033876,0.143543
2782,55.138695,22.235219,15.0000,0.033865,0.143597
2783,55.678728,22.755665,15.0000,0.033855,0.143666
2784,56.213840,23.281170,15.0000,0.033847,0.143750
2785,56.743984,23.811686,15.0000,0.033840,0.143846
2786,57.269115,24.347165,15.0000,0.033834,0.143952
2787,57.789187,24.887558,15.0000,0.033829,0.144067
2788,58.304156,25.432817,15.0000,0.033824,0.144190
2789,58.813977,25.982892,15.0000,0.031494,0.144303
2790,59.318604,26.537735,15.0000,0.034363,0.144436
2791,59.818357,27.096973,15.0000,0.034055,0.144088
2792,60.312747,27.660958,15.0000,0.034037,0.143859
2793,60.801778,28.229596,15.0000,0.034001,0.143683
2794,61.285408,28.802834,15.0000,0.033971,0.143557
2795,61.763601,29.380615,15.0000,0.033946,0.143473
2796,62.236318,29.962885,15.0000,0.033925,0.143426
2797,62.703522,30.549588,15.0000,0.033906,0.143409
2798,63.165174,31.140670,15.0000,0.033890,0.143420
2799,63.621237,31.736074,15.0000,0.033877,0.143452
2800,64.071672,32.335748,15.0000,0.033866,0.143505
2801,64.516442,32.939635,15.0000,0.033856,0.143573
2802,64.955510,33.547681,15.0000,0.033847,0.143657
2803,65.388838,34.159830,15.0000,0.033840,0.143752
2804,65.816388,34.776029,15.0000,0.033834,0.143857
2805,66.238126,35.396220,15.0000,0.033829,0.143972
2806,66.654014,36.020349,15.0000,0.033825,0.144094
2807,67.064016,36.648360,15.0000,0.033821,0.144223
2808,67.468098,37.280197,15.0000,0.031491,0.144340
2809,67.866224,37.915804,15.0000,0.034360,0.144478
2810,68.258772,38.554870,15.0000,0.034052,0.144134
2811,68.645201,39.197655,15.0000,0.034035,0.143908
2812,69.025530,39.844068,15.0000,0.033999,0.143735
2813,69.399729,40.494050,15.0000,0.033970,0.143611
2814,69.767770,41.147537,15.0000,0.033945,0.143530
2815,70.129626,41.804469,15.0000,0.033923,0.143484
2816,70.485269,42.464786,15.0000,0.033905,0.143469
2817,70.834672,43.128426,15.0000,0.033890,0.143481
2818,71.177807,43.795328,15.0000,0.033876,0.143514
2819,71.514646,44.465432,15.0000,0.033865,0.143568
2820,71.845162,45.138677,15.0000,0.033855,0.143637
2821,72.169328,45.815002,15.0000,0.033847,0.143721
2822,72.487117,46.494348,15.0000,0.033840,0.143817
2823,72.798503,47.176652,15.0000,0.033834,0.143923
2824,73.103459,47.861854,15.0000,0.033829,0.144038
2825,73.401959,48.549893,15.0000,0.033824,0.144160
2826,73.693978,49.240708,15.0000,0.031494,0.144274
2827,73.979491,49.934237,15.0000,0.034363,0.144406
2828,74.258924,50.630238,15.0000,0.034055,0.144059
2829,74.531698,51.328875,15.0000,0.034037,0.143829
2830,74.797849,52.030062,15.0000,0.034001,0.143653
2831,75.057355,52.733736,15.0000,0.033971,0.143527
2832,75.310202,53.439830,15.0000,0.033946,0.143444
2833,75.556372,54.148279,15.0000,0.033924,0.143397
2834,75.795848,54.859019,15.0000,0.033906,0.143380
2835,76.028614,55.571985,15.0000,0.033890,0.143390
2836,76.254652,56.287112,15.0000,0.033877,0.143423
2837,76.473945,57.004336,15.0000,0.033866,0.143475
2838,76.686476,57.723593,15.0000,0.033856,0.143544
2839,76.892230,58.444818,15.0000,0.033847,0.143627
2840,77.091189,59.167947,15.0000,0.033840,0.143722
2841,77.283338,59.892915,15.0000,0.033834,0.143828
2842,77.468661,60.619658,15.0000,0.033829,0.143943
2843,77.647144,61.348111,15.0000,0.033825,0.144065
2844,77.818770,62.078210,15.0000,0.033821,0.144193
2845,77.983527,62.809889,15.0000,0.031491,0.144311
2846,78.141400,63.543085,15.0000,0.034360,0.144449
2847,78.292852,64.277634,15.0000,0.034052,0.144105
2848,78.437282,65.013596,15.0000,0.034035,0.143879
2849,78.574743,65.750892,15.0000,0.033999,0.143706
2850,78.705224,66.489454,15.0000,0.033970,0.143582
2851,78.828721,67.229217,15.0000,0.033945,0.143501
2852,78.945230,67.970112,15.0000,0.033923,0.143455
2853,79.054745,68.712073,15.0000,0.033905,0.143440
2854,79.157261,69.455034,15.0000,0.033890,0.143452
2855,79.252773,70.198927,15.0000,0.033876,0.143486
2856,79.341275,70.943687,15.0000,0.033865,0.143539
2857,79.422762,71.689247,15.0000,0.033855,0.143608
2858,79.497230,72.435541,15.0000,0.033847,0.143692
2859,79.564673,73.182502,15.0000,0.033840,0.143788
2860,79.625088,73.930065,15.0000,0.033834,0.143894
2861,79.678471,74.678163,15.0000,0.033829,0.144009
2862,79.724818,75.426730,15.0000,0.033824,0.144131
2863,79.764125,76.175699,15.0000,0.033821,0.144260
2864,79.796392,76.925004,15.0000,0.031491,0.144378
2865,79.821615,77.674580,15.0000,0.034360,0.144515
2866,79.840278,78.424348,15.0000,0.034052,0.144172
2867,79.851781,79.174260,15.0000,0.034035,0.143946
2868,79.856188,79.924247,15.0000,0.033999,0.143773
2869,79.853502,80.674242,15.0000,0.033970,0.143650
2870,79.843729,81.424178,15.0000,0.033945,0.143568
2871,79.826879,82.173989,15.0000,0.033923,0.143523
2872,79.802956,82.923607,15.0000,0.033905,0.143508
2873,79.771968,83.672967,15.0000,0.033890,0.143519
2874,79.733921,84.422001,15.0000,0.033876,0.143553
2875,79.688822,85.170644,15.0000,0.033865,0.143607
2876,79.636678,85.918829,15.0000,0.033855,0.143676
2877,79.577495,86.666490,15.0000,0.033847,0.143760
2878,79.511281,87.413562,15.0000,0.033840,0.143856
2879,79.438044,88.159977,15.0000,0.033834,0.143962
2880,79.357790,88.905671,15.0000,0.033829,0.144077
2881,79.270530,89.650578,15.0000,0.033825,0.144200
2882,79.176271,90.394631,15.0000,0.031494,0.144312
2883,79.075022,91.137765,15.0000,0.034363,0.144445
2884,78.967275,91.879985,15.0000,0.034055,0.144098
2885,78.852444,92.621143,15.0000,0.034037,0.143868
2886,78.730606,93.361180,15.0000,0.034001,0.143692
2887,78.601773,94.100032,15.0000,0.033971,0.143566
2888,78.465965,94.837633,15.0000,0.033946,0.143483
2889,78.323200,95.573920,15.0000,0.033925,0.143435
2890,78.173496,96.308828,15.0000,0.033906,0.143419
2891,78.016871,97.042291,15.0000,0.033890,0.143429
2892,77.853343,97.774246,15.0000,0.033877,0.143462
2893,77.682928,98.504629,15.0000,0.033866,0.143514
2894,77.505645,99.233375,15.0000,0.033856,0.143583
2895,77.321513,99.960420,15.0000,0.033847,0.143666
2896,77.130548,100.685701,15.0000,0.033840,0.143761
2897,76.932770,101.409154,15.0000,0.033834,0.143867
2898,76.728198,102.130715,15.0000,0.033829,0.143981
2899,76.516852,102.850321,15.0000,0.033825,0.144104
2900,76.298749,103.567908,15.0000,0.033821,0.144232
2901,76.073912,104.283414,15.0000,0.031491,0.144350
2902,75.842360,104.996775,15.0000,0.034360,0.144487
2903,75.604575,105.708082,15.0000,0.034052,0.144143
2904,75.360009,106.417087,15.0000,0.034035,0.143917
2905,75.108745,107.123745,15.0000,0.033999,0.143744
2906,74.850809,107.827996,15.0000,0.033970,0.143621
2907,74.586231,108.529778,15.0000,0.033945,0.143539
2908,74.315040,109.229032,15.0000,0.033923,0.143493
2909,74.037265,109.925696,15.0000,0.033905,0.143479
2910,73.752936,110.619711,15.0000,0.033890,0.143490
2911,73.462080,111.311016,15.0000,0.033876,0.143524
2912,73.164727,111.999552,15.0000,0.033865,0.143577
2913,72.860906,112.685258,15.0000,0.033855,0.143647
2914,72.550645,113.368074,15.0000,0.033847,0.143730
2915,72.233975,114.047942,15.0000,0.033840,0.143826
2916,71.910923,114.724801,15.0000,0.033834,0.143932
2917,71.581522,115.398592,15.0000,0.033829,0.144047
2918,71.245800,116.069256,15.0000,0.033824,0.144170
2919,70.903788,116.736735,15.0000,0.031494,0.144283
2920,70.555518,117.400970,15.0000,0.034363,0.144416
2921,70.201448,118.062132,15.0000,0.034055,0.144068
2922,69.841081,118.719882,15.0000,0.034037,0.143839
2923,69.474506,119.374193,15.0000,0.034001,0.143663
2924,69.101759,120.025007,15.0000,0.033971,0.143537
2925,68.722879,120.672271,15.0000,0.033946,0.143453
2926,68.337906,121.315929,15.0000,0.033925,0.143406
2927,67.946878,121.955927,15.0000,0.033906,0.143390
2928,67.549835,122.592210,15.0000,0.033890,0.143400
2929,67.146814,123.224724,15.0000,0.033877,0.143433
2930,66.737855,123.853415,15.0000,0.033866,0.143485
2931,66.322995,124.478228,15.0000,0.033856,0.143554
2932,65.902274,125.099110,15.0000,0.033847,0.143637
2933,65.475730,125.716005,15.0000,0.033840,0.143732
2934,65.043403,126.328862,15.0000,0.033834,0.143837
2935,64.605332,126.937626,15.0000,0.033829,0.143952
2936,64.161557,127.542245,15.0000,0.033825,0.144074
2937,63.712117,128.142665,15.0000,0.033821,0.144203
2938,63.257055,128.738834,15.0000,0.031491,0.144320
2939,62.796409,129.330700,15.0000,0.034360,0.144458
2940,62.330602,129.918513,15.0000,0.034052,0.144114
2941,61.859204,130.501852,15.0000,0.034035,0.143888
2942,61.382307,131.080703,15.0000,0.033999,0.143715
2943,60.899956,131.655018,15.0000,0.033970,0.143591
2944,60.412201,132.224751,15.0000,0.033945,0.143510
2945,59.919090,132.789854,15.0000,0.033923,0.143464
2946,59.420671,133.350281,15.0000,0.033905,0.143449
2947,58.916990,133.905984,15.0000,0.033890,0.143461
2948,58.408097,134.456917,15.0000,0.033876,0.143495
2949,57.894037,135.003033,15.0000,0.033865,0.143548
2950,57.374860,135.544286,15.0000,0.033855,0.143618
2951,56.850612,136.080630,15.0000,0.033847,0.143701
2952,56.321342,136.612017,15.0000,0.033840,0.143797
2953,55.787097,137.138403,15.0000,0.033834,0.143903
2954,55.247926,137.659743,15.0000,0.033829,0.144018
2955,54.703877,138.175989,15.0000,0.033824,0.144141
2956,54.154999,138.687099,15.0000,0.033821,0.144270
2957,53.601341,139.193027,15.0000,0.031491,0.144387
2958,53.042954,139.693730,15.0000,0.034360,0.144525
2959,52.480206,140.189527,15.0000,0.034052,0.144181
2960,51.912750,140.679929,15.0000,0.034035,0.143955
2961,51.340679,141.164939,15.0000,0.033999,0.143782
